#Ls   Lt  mu  ma  nfluxes AxialCurrent Err
16 24 0.70 0.001 0 -0.000542501059850 0.024433337826171
16 24 0.70 0.001 1 0.235931060381679 0.034160874510982
16 24 0.70 0.001 2 nan nan
16 24 0.70 0.001 3 nan nan
16 24 0.70 0.001 4 nan nan
16 24 0.70 0.001 5 nan nan
16 24 0.70 0.001 6 0.280448415113104 0.076211091418126
16 24 0.70 0.001 7 nan nan
16 24 0.70 0.001 8 nan nan
16 24 0.70 0.001 9 nan nan
16 24 0.70 0.001 10 0.653747390780845 0.112322687362288
16 24 0.70 0.001 11 nan nan
16 24 0.70 0.001 12 nan nan
16 24 0.70 0.001 13 nan nan
16 24 0.70 0.001 14 nan nan
16 24 0.70 0.001 15 nan nan
16 24 0.70 0.001 16 nan nan
16 24 0.70 0.001 17 nan nan
16 24 0.70 0.001 18 nan nan
16 24 0.70 0.001 19 nan nan
16 24 0.70 0.001 20 nan nan
16 24 0.70 0.001 21 nan nan
16 24 0.70 0.001 22 nan nan
16 24 0.70 0.001 23 nan nan
16 24 0.70 0.001 24 0.433907257109479 0.125812115636123
16 24 0.70 0.001 25 nan nan
16 24 0.70 0.001 26 nan nan
16 24 0.70 0.001 27 nan nan
16 24 0.70 0.001 28 nan nan
16 24 0.70 0.001 29 0.323742898316119 0.110332533797870
16 24 0.70 0.001 30 nan nan
16 24 0.70 0.001 31 0.260037984138270 0.066001156618212
16 24 0.70 0.001 32 nan nan
16 24 0.70 0.001 33 nan nan
16 24 0.70 0.001 34 nan nan
16 24 0.70 0.001 35 nan nan
16 24 0.70 0.001 36 nan nan
16 24 0.70 0.001 37 nan nan
16 24 0.70 0.001 38 nan nan
16 24 0.70 0.001 39 nan nan
16 24 0.70 0.001 40 nan nan
16 24 0.70 0.001 41 nan nan
16 24 0.70 0.001 42 nan nan
16 24 0.70 0.001 43 nan nan
16 24 0.70 0.001 44 nan nan
16 24 0.70 0.001 45 nan nan
16 24 0.70 0.001 46 nan nan
16 24 0.70 0.001 47 nan nan
16 24 0.70 0.001 48 nan nan
16 24 0.70 0.001 49 nan nan
16 24 0.70 0.001 50 nan nan
